Sample ID,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,Mean 16,Mean 17,Mean 18,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
5C_168h_map_d_b2,18.0228,21.92728,25.56664,30.19682,32.15904,31.00886,29.06472,36.10232,54.86572,59.06941,60.5592,63.15979,58.94692,57.39458,54.89103,47.90142,45.64934,36.58283,4.475296,4.97011,5.363053,5.718584,5.554376,5.407703,4.977503,5.271154,6.014841,6.126595,6.243254,6.291087,6.204794,6.131002,6.067921,5.259057,5.208637,4.693539
5C_168h_map_e_b2,15.62621,18.18267,21.45725,25.85377,27.17764,25.73948,23.09504,30.31751,49.92525,54.37949,55.856,59.17693,58.36683,57.13819,55.01543,48.31707,46.09309,37.06438,4.380198,5.000963,5.46293,5.859365,5.666465,5.515953,5.146509,5.430403,5.83314,5.801729,5.881599,5.828906,5.729753,5.673375,5.674208,5.092353,5.083694,4.614085
5C_168h_map_f_b2,13.72082,15.93486,18.96029,23.29931,25.22936,24.07382,22.52284,28.58709,49.58081,54.41518,55.93604,59.22935,58.31145,57.12002,54.81343,48.46744,46.55462,38.28259,2.815913,3.2601,3.598215,4.133337,4.401819,4.301895,4.159738,4.845459,5.682975,5.701108,5.782804,5.80166,5.942688,5.860116,5.75723,5.113277,5.112093,4.588317
5C_216h_map_a_b2,15.72837,18.97528,22.62891,27.68157,29.71552,28.4976,26.88762,32.93506,51.29098,55.33459,56.64679,58.9738,55.36061,53.94344,51.68298,44.87013,42.41966,33.01373,3.517236,4.151084,4.648317,5.303735,5.528448,5.430671,5.264799,5.779925,6.697923,6.859079,6.953878,6.938706,6.505766,6.397436,6.275833,5.285509,5.154889,4.393435
5C_216h_map_b_b2,18.20714,21.76632,25.57478,30.68417,32.44226,31.05653,28.70427,35.29633,53.80245,57.61168,58.86336,60.94837,57.32866,55.9183,53.63164,46.61584,44.23221,34.8897,3.702254,4.142043,4.362205,4.617689,4.702099,4.658641,4.603416,4.98331,6.208082,6.510865,6.704641,6.837365,6.442191,6.324258,6.199669,5.203294,5.104835,4.523455
5C_216h_map_c_b2,16.83678,19.08573,22.17495,26.66952,28.30792,26.94315,25.00744,30.59372,48.90287,52.95456,54.20658,56.94741,55.8101,54.80149,53.00424,46.68462,44.39592,35.44273,3.461261,3.760216,4.031658,4.318741,4.340533,4.246646,4.014986,4.352654,4.654295,4.699903,4.7828,4.860369,5.041445,5.052235,5.104862,4.578032,4.53885,4.084072
5C_216h_map_d_b2,16.38738,19.47873,23.17083,28.23853,30.18652,28.82332,26.58177,32.77668,50.41689,54.04657,55.19672,57.63883,56.22147,55.08789,53.12736,46.54655,44.17856,34.94173,3.506061,4.037636,4.443584,4.94408,5.029123,4.921711,4.739135,5.233142,5.925489,6.029785,6.127192,6.076579,5.692466,5.596154,5.482983,4.625486,4.51433,3.81718
5C_216h_map_e_b2,17.63617,20.17931,23.57813,28.45755,33.89057,29.11362,27.04856,32.47096,49.17575,52.8351,53.99169,56.37158,54.62478,53.45737,51.49479,45.20213,42.9021,34.02523,4.170734,4.597502,4.94191,5.34797,6.162512,5.506944,5.352046,5.851558,6.387076,6.537307,6.665351,6.812771,6.831413,6.789929,6.757241,5.846929,5.74255,4.967525
5C_216h_map_f_b2,18.60954,20.92436,24.19039,28.64132,29.79672,28.36531,26.08443,31.16596,48.7896,52.6518,53.82188,56.46198,55.47831,54.39434,52.46556,45.96643,43.62738,34.51801,5.785552,6.258833,6.499514,6.511506,6.322075,6.266154,5.903507,6.069584,5.905435,5.882465,5.956625,5.972786,5.879074,5.830827,5.789498,5.03778,4.969819,4.406098
5C_240h_map_a_b2,16.88363,20.2288,23.8598,28.91199,31.00594,29.73414,27.81003,33.77135,51.33128,54.98999,56.09956,58.15964,55.2784,54.02871,51.79977,45.08281,42.77045,33.6639,3.867849,4.68323,5.149709,5.700945,6.007695,5.963202,5.89134,6.083388,6.194604,6.221107,6.293343,6.317239,6.288211,6.239183,6.20586,5.430219,5.409551,4.945874
5C_240h_map_b_b2,16.41124,19.50415,22.86318,27.28586,29.01858,27.80347,25.24236,31.63765,49.43279,53.24216,54.44387,56.93813,54.92669,53.77838,51.68235,45.10426,42.77405,33.61498,4.012926,4.364202,4.654576,5.005665,5.056034,4.947792,4.654813,5.101904,5.843238,5.965401,6.077742,6.169464,6.244753,6.209797,6.190104,5.391731,5.299093,4.608179
5C_240h_map_c_b2,19.10226,22.1799,25.77519,30.52742,31.94654,30.52542,28.15443,34.82262,54.1013,58.14746,59.35936,61.7443,58.88216,57.95697,55.68552,48.37274,46.01272,36.37931,5.253379,5.501184,5.744496,5.802347,5.596252,5.493168,5.093303,5.476645,6.546959,6.852784,7.021631,7.289139,7.723779,7.755287,7.74292,6.78901,6.770483,6.154188
5C_240h_map_d_b2,20.42134,25.84166,27.40481,31.87745,33.34634,32.03488,29.53408,35.61117,52.5471,56.22416,57.40073,59.88515,57.85631,56.68206,54.59637,47.79221,45.51041,36.29349,6.694446,7.917704,7.644579,7.772626,7.560474,7.456925,7.033433,7.17732,7.352314,7.395029,7.455409,7.48226,7.432967,7.385324,7.354634,6.474505,6.399076,5.631891
5C_240h_map_e_b2,17.8264,20.68113,24.0564,28.46163,29.61581,28.20488,25.72134,31.75591,49.59721,53.35939,54.51069,56.89219,54.8563,53.75254,51.72043,45.29314,43.04002,34.12144,4.720311,5.577059,6.080634,6.495539,6.577902,6.485806,6.100119,6.438595,6.525127,6.59426,6.692866,6.8238,6.910389,6.890818,6.845489,5.976777,5.948725,5.380594
5C_240h_map_f_b2,17.91278,21.69395,25.53249,30.68684,32.47962,31.06708,28.92605,35.45889,54.4591,58.33514,59.55696,61.6414,57.88301,56.50294,54.18353,47.02478,44.61263,34.99649,3.452862,4.074412,4.438256,4.84328,4.98168,4.888404,4.612008,5.152214,6.172163,6.502123,6.679544,6.894301,6.75099,6.665611,6.575103,5.599945,5.500439,4.753882
5C_24h_map_a_b2,16.29075,18.52183,22.78666,29.49627,30.05816,27.92824,24.71887,30.7015,49.80573,53.55787,54.66509,58.5664,57.66869,56.2057,53.79801,46.71137,44.34933,34.88528,4.345545,4.590096,4.761217,4.990643,5.014928,4.966999,4.656281,4.979293,4.747725,4.754862,4.84175,5.035162,5.690957,5.652883,5.622468,4.8563,4.832628,4.322865
5C_24h_map_b_b2,14.32301,17.3584,21.50553,27.57232,28.96555,27.27652,24.26677,30.92321,49.02485,52.51741,53.62428,57.20753,55.00453,53.44965,50.89776,44.03308,41.72446,32.66786,3.102485,3.825628,4.215621,4.691836,4.767996,4.71244,4.468083,4.926447,5.499427,5.629311,5.729961,5.971286,6.106082,6.013075,5.903755,5.041015,5.01716,4.51115
5C_24h_map_c_b2,16.1272,18.91928,22.97891,29.35302,30.35224,28.50324,25.6456,31.1107,47.71022,51.07707,52.14325,55.78656,53.91064,52.348,49.80949,43.17028,40.89653,31.98305,3.985401,4.323185,4.422244,4.587224,4.714244,4.728196,4.640771,4.911677,4.730447,4.718751,4.755624,4.903411,5.341376,5.29212,5.220077,4.543288,4.54877,4.195656
5C_24h_map_d_b2,18.00862,23.09955,27.26166,32.32893,33.13107,31.74044,29.87979,36.43212,53.29308,57.13445,58.58939,62.55463,59.12704,57.5014,54.91495,47.44765,45.00891,35.20856,3.916195,4.932491,5.261826,5.523653,5.620258,5.612473,5.521558,5.737936,6.152462,6.310494,6.444574,6.878689,7.055308,6.967515,6.858488,5.87921,5.821101,5.137287
5C_96h_map_a_b2,15.11991,19.1076,22.35953,26.17904,27.21115,26.16667,25.25203,31.45442,47.73839,51.4552,52.85165,56.00002,52.44257,51.11021,48.98299,43.0277,40.8866,32.61189,3.774552,4.456203,4.687157,4.910922,5.023258,4.991817,4.869339,5.295141,5.81982,5.996856,6.144235,6.497292,6.461871,6.405551,6.306017,5.410178,5.330138,4.63167
5C_96h_map_b_b2,15.98167,20.58725,23.93546,27.53409,28.63423,27.6902,25.99044,32.91834,50.23534,54.50343,56.29551,60.44163,55.92513,54.33878,51.86655,45.03667,42.73519,33.6186,3.797692,4.509319,4.756312,4.993012,5.083467,5.024531,4.791378,5.121006,6.010808,6.213867,6.233009,6.153543,6.16269,6.101344,5.98114,5.074687,4.996224,4.362927
5C_96h_map_c_b2,17.45257,21.84029,25.38213,29.51201,30.7044,29.54856,27.85918,34.75833,53.50329,57.60962,59.11031,62.09193,58.06636,56.5524,54.16014,47.05108,44.70536,35.1573,3.81089,4.477372,4.698234,4.916105,5.032149,5.027238,5.011291,5.282748,6.281735,6.618011,6.733154,6.824851,6.806856,6.713992,6.554438,5.461387,5.358275,4.476635
5C_96h_map_d_b2,13.96528,17.06104,20.36306,24.38201,25.44786,24.17192,21.80427,29.13183,50.39308,55.2859,57.02974,61.28466,59.10832,57.7206,55.41814,48.0451,45.60833,35.72947,4.077537,4.761259,5.016443,5.274011,5.382963,5.3238,5.000092,5.238922,5.838766,5.802472,5.756932,5.451468,5.517831,5.497556,5.470248,4.815005,4.789889,4.356564
0C_0h_map_a_b3,16.21141,19.77597,24.39674,30.97708,32.34615,30.67884,28.62298,34.60038,50.9685,54.20991,55.34496,58.40519,55.43897,53.83094,51.35302,44.34678,41.99108,32.82123,4.102402,4.68232,4.621065,4.61204,4.663661,4.725951,5.008217,5.086818,5.198732,5.33874,5.457623,5.654645,5.487255,5.340758,5.214509,4.368772,4.287073,3.824017
0C_0h_map_b_b3,15.21106,17.82649,22.32091,29.52046,30.09145,27.94668,24.77252,31.40702,48.23357,51.72029,52.95271,57.31216,55.68909,54.02129,51.45496,44.36422,42.01238,32.83467,3.992712,4.547876,4.673812,4.894449,4.982111,4.985472,4.90709,4.971786,4.572692,4.573278,4.648109,4.80956,5.233614,5.184998,5.178716,4.555189,4.560204,4.312106
0C_0h_map_c_b3,16.37737,19.5698,24.09492,30.68028,31.90969,30.33744,27.4411,34.17531,51.50026,54.81833,55.95203,59.30312,56.73512,55.13482,52.68033,45.56802,43.19222,33.89758,4.09993,4.611217,4.72528,4.94373,5.081536,5.104357,5.066349,5.475329,5.927697,6.010086,6.146009,6.2225,6.043509,5.946691,5.908166,5.120463,5.057026,4.508201
0C_0h_map_d_b3,15.78616,18.92883,23.71038,31.00192,32.39834,30.46955,27.79375,33.84728,49.81523,52.89878,53.88488,57.09506,54.72766,53.09451,50.5686,43.63535,41.27079,32.12998,3.395068,3.80189,4.209002,4.968782,5.075823,5.010213,5.03007,5.111218,5.319024,5.360394,5.453769,5.520731,5.383736,5.258338,5.141885,4.316157,4.232337,3.760441
0C_120h_map_a_b3,16.67495,20.90818,24.82704,29.81307,31.26781,29.92821,28.07769,33.97824,50.89492,54.39466,55.56305,58.32419,54.72808,53.22044,50.88095,44.16322,41.83397,32.76445,4.391563,4.884972,5.077498,5.356991,5.44732,5.438918,5.395364,5.69912,5.853538,6.038209,6.181866,6.476448,6.376318,6.304173,6.230912,5.400089,5.345267,4.83623
0C_120h_map_b_b3,16.07257,18.92157,22.86029,28.43016,29.46144,27.80851,25.15653,31.50011,48.76485,52.00455,53.0457,56.05515,53.40892,51.91407,49.59706,43.17448,40.9245,32.2399,3.671019,4.283882,4.672055,5.254668,5.562677,5.52369,5.378942,5.945556,6.545606,6.593848,6.6723,6.631763,6.375,6.28858,6.20449,5.376156,5.315394,4.723938
0C_120h_map_c_b3,17.07723,19.84988,23.83564,29.66204,30.10721,28.27739,25.53287,31.55603,49.38256,52.98607,54.18302,57.74136,55.27666,53.69527,51.25985,44.39278,42.0393,32.86748,3.967993,4.560732,4.657941,4.801425,4.772519,4.742872,4.660714,5.059148,5.301229,5.330396,5.42895,5.47338,5.275728,5.198331,5.143684,4.571887,4.573486,4.340689
0C_120h_map_d_b3,17.20034,20.75358,24.98872,30.83753,32.09421,30.48101,28.23726,34.77595,52.42956,56.01461,57.24623,60.64188,57.57184,55.9631,53.50437,46.29821,43.90189,34.37096,4.081215,4.44509,4.691868,5.150548,5.425771,5.386386,5.410417,5.906121,6.304637,6.408476,6.537617,6.731191,6.735629,6.663814,6.616168,5.827829,5.774276,5.264698
0C_144h_map_a_b3,15.13347,18.46093,22.16544,27.34651,28.69512,27.28798,25.34,31.03244,47.4629,50.92403,52.08426,55.36575,52.389,50.8712,48.53098,42.13855,39.84061,31.122,4.555408,5.36761,5.725497,6.146232,6.262041,6.205028,6.088672,6.586845,7.107313,7.224962,7.331975,7.40553,7.329134,7.231167,7.164468,6.204071,6.142627,5.446306
0C_144h_map_b_b3,14.28848,17.53978,21.11604,26.2635,27.29929,25.84554,23.58846,29.60339,45.94082,49.51241,50.77999,55.23563,53.57225,52.10522,49.80887,43.38919,41.10764,32.41848,3.268776,3.765561,3.913871,4.298651,4.531357,4.494057,4.420788,4.995289,5.596745,5.706656,5.82137,6.101429,6.213409,6.121311,6.008495,5.105092,5.013611,4.31464
0C_144h_map_c_b3,16.44363,18.78862,22.30296,27.19194,27.30447,25.52174,22.48127,28.92131,48.98745,53.21988,54.63409,58.76268,56.7633,55.20466,52.71372,45.34079,42.84851,33.20531,4.170746,4.837276,4.906848,4.711807,4.498374,4.483819,4.145308,4.25017,3.771012,3.724938,3.790449,3.953688,4.511067,4.526618,4.561619,4.141173,4.186346,4.123605
0C_144h_map_d_b3,15.90857,19.27397,23.35578,29.09779,30.59869,28.99787,26.69262,32.81062,49.88481,53.2424,54.35764,57.47084,54.75007,53.23678,50.90381,44.25481,41.94325,33.08171,3.392018,4.139839,4.467576,4.9234,5.218413,5.150893,5.112552,5.664577,5.956263,5.997431,6.072036,6.173725,6.310411,6.261016,6.248056,5.520064,5.502524,5.087316
0C_216h_map_a_b3,19.31459,23.73442,27.25513,31.486,32.82647,31.69307,30.74,36.42096,54.60066,58.74305,60.252,63.30333,59.35366,57.88818,55.5261,48.32891,46.00925,36.45138,5.032068,5.321666,5.368796,5.578609,5.558686,5.46202,5.281933,5.575395,6.721571,6.915245,6.997245,7.074895,7.291118,7.262822,7.187086,6.196629,6.171261,5.624811
0C_216h_map_b_b3,14.45791,18.19828,21.62179,25.64533,26.92765,25.71806,23.48432,30.78087,50.83956,55.27633,56.88003,60.44017,56.83537,55.40305,53.02253,45.98897,43.61798,34.22483,3.668938,4.545062,5.024729,5.617064,5.864216,5.73654,5.471817,5.885108,6.792483,6.865483,6.898853,6.735854,6.681056,6.626272,6.53683,5.586155,5.502922,4.761563
0C_216h_map_c_b3,15.73527,18.14032,21.33128,25.73406,27.54384,26.2679,24.01471,29.92393,46.5312,50.17543,51.28711,53.61516,51.62858,50.61665,48.76759,43.13313,41.00877,32.75074,4.439507,5.046374,5.378829,5.667286,5.685878,5.591677,5.193662,5.650536,6.436202,6.505119,6.602527,6.764758,6.932056,6.902489,6.885596,6.023969,5.953792,5.203029
0C_216h_map_d_b3,16.88686,22.83905,26.41727,30.17179,31.77139,31.02051,30.70136,37.08233,52.63214,56.9277,58.77056,63.33487,58.32827,56.58511,53.87484,46.49079,44.13413,34.64269,5.436457,6.532734,6.895026,7.213758,7.233915,7.159823,7.33903,7.201895,7.81812,7.750472,7.685286,7.300505,7.236839,7.153314,7.044898,6.077669,6.038856,5.493034
0C_24h_map_a_b3,16.54135,20.031,24.1859,29.89576,30.96601,29.36682,27.20216,33.45013,50.83381,54.41211,55.6319,58.92166,55.54457,53.84611,51.1959,43.89176,41.44385,31.86492,4.018744,4.518683,4.539191,4.587139,4.516337,4.468513,4.177625,4.439447,4.087314,4.047126,4.080294,4.078259,4.284597,4.25372,4.284191,3.929802,3.974814,3.965395
0C_24h_map_b_b3,17.18681,21.84027,26.44264,32.60981,34.18937,32.74156,31.35906,36.98957,53.17223,56.4743,57.64587,60.4041,56.02103,54.2556,51.56551,44.25474,41.82427,32.31252,3.271324,3.666926,3.791409,4.126419,4.14852,4.084913,3.953917,4.375803,5.395362,5.680874,5.862388,6.13313,6.15885,6.046656,5.938607,5.019289,4.935338,4.325633
0C_24h_map_c_b3,16.03547,18.43595,22.72072,29.27905,30.1518,28.17116,25.6648,31.60326,49.68312,53.12625,54.21083,57.5826,55.69731,54.13413,51.65429,44.57869,42.19615,32.81331,4.229696,4.648384,4.821898,5.194506,5.221704,5.168172,5.003424,5.131325,4.994438,4.996653,5.086892,5.287547,5.7454,5.712295,5.72562,5.121024,5.123599,4.79084
0C_24h_map_d_b3,15.53103,19.15358,23.76166,30.73789,32.01288,30.01409,27.29238,33.4785,49.57509,52.63191,53.63444,56.62539,53.63894,52.03886,49.59807,43.04005,40.76665,31.98386,4.373904,4.847306,5.071062,5.556894,5.525407,5.412205,5.238101,5.673368,6.133567,6.278988,6.411571,6.631608,6.569632,6.462542,6.376164,5.542318,5.506458,4.954205
0C_288h_map_a_b3,16.67919,20.85105,24.19526,28.14151,29.64032,28.61245,27.07435,33.50345,51.38521,55.5825,56.98059,60.35228,56.64095,55.29443,52.8909,46.20161,44.04583,34.86041,4.71104,5.120774,5.375666,5.710079,5.749722,5.684601,5.348876,5.686254,6.728975,7.040826,7.124824,7.203312,7.631886,7.63746,7.606147,6.638676,6.601933,5.882262
0C_288h_map_b_b3,14.97283,17.85988,20.83946,24.73858,26.33597,25.18991,23.42704,29.6147,48.59338,52.9765,54.28386,57.36574,54.4713,53.27221,51.0629,44.88454,42.81455,34.04656,4.846666,5.268665,5.506074,5.789365,5.711754,5.637416,5.209518,5.745341,6.731173,6.996702,7.114872,7.360127,7.780704,7.780946,7.800232,6.973073,6.973329,6.352937
0C_288h_map_c_b3,17.10021,20.83917,24.28976,28.47699,29.89249,28.63427,26.10393,32.86419,52.26136,56.50929,57.83261,60.85147,57.14044,55.67749,53.03023,45.94956,43.7673,34.51241,4.514286,5.163213,5.53652,6.11786,6.550558,6.512535,6.262567,6.814381,7.283466,7.187325,7.132783,6.865802,6.901943,6.876091,6.866042,6.154569,6.18905,5.833144
0C_288h_map_d_b3,14.33435,17.3593,20.3792,24.04032,25.30504,24.18685,22.02393,28.84466,48.47727,53.22726,54.81768,58.83847,56.29318,55.0033,52.6265,45.91245,43.71495,34.38941,3.757802,4.143098,4.292439,4.568544,4.635504,4.592729,4.229428,4.690006,5.546909,5.677355,5.734804,5.796178,5.900174,5.83797,5.766074,5.01378,4.983277,4.476442
0C_288h_map_e_b3,15.23252,18.25693,21.56666,26.14696,28.25251,27.02361,24.67728,31.25441,49.55857,53.39161,54.43673,56.51659,53.11523,51.83267,49.55703,43.5047,41.4221,32.85975,4.713811,5.217667,5.486318,5.883749,6.006318,5.986812,5.762146,6.049336,6.780736,7.019679,7.143034,7.352095,7.236178,7.167115,7.054041,6.059585,5.978769,5.166101
0C_288h_map_f_b3,17.05195,20.15711,23.36537,27.63218,29.42951,28.22167,25.70243,32.12882,49.5228,53.57483,54.73285,57.29319,55.31595,54.22355,52.19388,46.24427,44.27,35.84264,4.58199,5.044836,5.212476,5.370312,5.483214,5.49265,5.175594,5.643188,6.374352,6.665153,6.773266,7.119488,7.35179,7.302114,7.202795,6.198655,6.124926,5.285347
0C_288h_map_g_b3,15.00867,17.88104,21.14351,25.61774,27.38857,26.09702,23.60893,30.0788,48.584,52.49493,53.56327,55.83339,52.77215,51.53947,49.30903,43.30101,41.21451,32.63544,3.81677,4.27397,4.570088,5.017178,5.213516,5.137055,4.757381,5.512102,6.68494,6.815332,6.894248,6.95262,6.591756,6.476268,6.34572,5.373824,5.282152,4.476531
0C_288h_map_h_b3,17.28678,19.86232,23.15903,27.79961,29.35137,27.96591,25.5418,31.68413,48.5921,51.95795,52.84838,54.77115,52.51106,51.37924,49.30488,43.56543,41.53531,33.2069,4.702947,5.033005,5.162078,5.383299,5.395175,5.3409,5.003619,5.604159,6.610286,6.841708,6.937534,7.122406,7.171345,7.102392,7.007142,6.044474,5.95207,5.102053
0C_288h_map_i_b3,16.82479,20.89443,24.12367,28.07618,29.76257,28.75126,27.85575,33.17102,50.17972,54.12835,55.37045,58.31944,54.82331,53.5611,51.28975,44.99598,42.9096,34.15285,4.296144,5.070079,5.464601,6.08803,6.449606,6.378741,6.272456,6.91405,7.959898,8.143627,8.206034,8.200783,7.932921,7.807683,7.653595,6.468135,6.33287,5.318564
0C_288h_map_j_b3,16.91673,20.73481,24.00006,27.87344,29.46231,28.39304,26.34995,33.25283,52.46473,56.77667,58.21755,61.49175,57.78294,56.43598,54.04297,47.26392,45.12183,35.94068,4.401005,4.621203,4.748267,4.975781,5.107274,5.091433,4.898337,5.268851,6.183209,6.397218,6.487549,6.697291,6.895206,6.866736,6.815798,5.968504,5.975611,5.496408
0C_288h_map_k_b3,16.62394,20.55494,23.93783,28.06754,29.69093,28.58487,26.7968,32.95186,51.14256,55.16807,56.418,59.23405,55.50416,54.18866,51.84519,45.39619,43.2772,34.41644,5.195819,6.048586,6.380664,6.734695,6.765695,6.708185,6.355975,6.840269,7.75405,7.987597,8.111612,8.33867,8.368049,8.277658,8.138298,7.013897,6.947116,6.14429
0C_360h_map_a_b3,19.0063,22.05016,25.88984,31.01451,32.68143,31.26264,28.56989,35.309,56.04431,60.44661,61.59557,64.04047,60.17318,58.64473,55.76805,48.05185,45.70219,35.38516,4.18845,4.268268,4.427446,4.72131,4.809788,4.720354,4.495877,4.929709,6.032275,6.478894,6.585595,6.668188,6.698469,6.651614,6.556934,5.638661,5.593856,4.982346
0C_360h_map_b_b3,17.66715,21.2193,24.69488,29.11359,30.98774,29.86429,27.50669,33.99925,52.37828,56.40762,57.56445,60.10508,56.19583,54.84723,52.31218,45.6478,43.49159,34.1799,5.201766,5.581429,5.709282,5.940174,5.999208,5.872027,5.465853,6.013666,7.657056,8.135859,8.274902,8.496781,8.217016,8.071088,7.895433,6.574375,6.438709,5.235398
0C_360h_map_c_b3,16.65968,19.4463,23.21556,28.2127,29.71303,28.16055,24.99039,32.15052,53.95055,58.50676,59.70015,62.19473,58.21346,56.70393,53.85885,46.33895,43.98052,33.85453,3.64706,3.907348,4.116313,4.469868,4.545906,4.463457,4.107415,4.513087,5.37849,5.65686,5.742025,5.825702,5.837209,5.808377,5.736164,4.968206,4.961062,4.547781
0C_360h_map_d_b3,14.12817,17.29148,20.81138,25.2764,27.22787,26.05121,23.38647,30.99808,51.86945,56.54478,57.87602,61.06853,57.96544,56.65184,54.03932,46.88134,44.65649,34.92803,4.145229,4.862526,5.298492,5.845045,6.02395,5.892487,5.469691,6.045779,6.790431,6.983192,7.050683,7.004366,6.926651,6.879531,6.776328,5.82149,5.779752,5.131304
0C_360h_map_e_b3,17.41563,20.77373,24.15974,28.56863,30.25778,29.00718,26.49753,32.98164,52.3958,56.89205,58.19239,61.18581,58.27419,57.07086,54.65459,47.80683,45.66397,36.19616,4.671151,5.464159,5.877931,6.393996,6.493658,6.354319,5.913974,6.375844,7.37536,7.574548,7.65903,7.671111,7.520011,7.446051,7.28528,6.125741,6.015112,5.096246
0C_360h_map_f_b3,16.19317,20.21332,23.82074,28.24687,30.35797,29.19204,26.1649,33.87461,52.74459,56.75828,57.89122,60.34623,56.47163,55.14133,52.63287,45.99454,43.86647,34.63299,3.886904,4.795605,5.084181,5.462342,5.750461,5.701197,5.480803,6.092862,6.77812,6.943374,7.020845,7.094398,6.728105,6.643161,6.52085,5.594201,5.532838,4.891306
0C_360h_map_g_b3,15.41062,17.45714,20.30624,24.16718,25.47927,24.21542,21.4132,27.98145,47.27735,51.69589,52.88121,55.82142,53.96825,52.9004,50.67131,44.63393,42.60345,33.90852,4.3476,4.612873,4.755039,5.008473,5.104073,4.980133,4.510004,5.143607,6.343839,6.712347,6.855575,7.143056,7.33691,7.323757,7.267223,6.324332,6.255939,5.409061
0C_360h_map_h_b3,15.73809,18.55664,22.15087,27.14654,29.04472,27.67079,25.37815,31.74845,52.54358,57.35768,58.65617,61.87216,60.42896,59.28134,56.89389,49.60465,47.3487,37.32854,3.608497,4.324024,4.72632,5.404912,5.711909,5.597695,5.450284,5.881992,6.492794,6.708755,6.804071,6.861915,6.789531,6.73598,6.657137,5.745181,5.702592,5.010445
0C_48h_map_a_b3,15.93386,18.96428,23.72935,30.84644,32.75642,30.98734,28.34984,34.55455,52.3159,55.69606,56.7998,59.97591,57.07083,55.32784,52.62833,45.16034,42.70424,33.02267,4.173946,4.817001,5.040981,5.43191,5.546804,5.52143,5.265464,5.656785,5.765247,5.794574,5.891289,5.948303,6.018941,5.964898,5.937379,5.266992,5.275624,4.951676
